Job_Title,Industry,Job_Status,AI_Impact_Level,Median_Salary_(USD),Required_Education,Experience_Required_(Years),Job_Openings_(2024),Projected_Openings_(2030),Remote_Work_Ratio,Automation_Risk,Location,Gender_Diversity,Growth_Rate,Risk_Category,Seniority,AI_Exposure_Index,Tech_Growth_Factor,Automation_Probability_2030,Is_High_Risk
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.6127404346694981,1.6140763125712825,0.3925591727868965,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.4725375817693522,0.916618185475511,0.3925591727868965,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.19213187596905942,0.916618185475511,-0.4806858841067896,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.47383167530663506,-0.7224084131995523,0.7418571955443701,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.5789838149817449,-0.5480438814256096,-0.13138786134931546,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.1397952265823297,0.8468723727659337,-1.266606435311107,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.3323347288692058,0.9863639981850882,-0.2187123670386841,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.7006066381829146,-0.513170975070821,1.6151022524380558,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.4725375817693522,1.1956014363138199,-1.615904458068581,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.2086025594951197,-1.175756195811804,-0.2187123670386841,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.08697973629395002,-0.12956900516814662,-0.2187123670386841,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.6305052117328418,1.579203406216494,0.04326115002942186,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.719186667881891,-1.3152478212309584,1.1784797239912135,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.2972840156441692,-0.7921542259091295,0.04326115002942186,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.6655559249578782,-0.19931481787772345,-1.615904458068581,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.2972840156441692,0.4283974965084712,0.04326115002942186,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.2635273959564157,-1.489612353004901,1.6151022524380558,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.0346430869072203,-1.0013916640378613,-1.1792819296217383,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.1385011330450467,-0.024950286103780785,0.04326115002942186,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.4725375817693522,1.5443304998617053,-1.266606435311107,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.4725375817693522,1.6140763125712825,1.0038307126124761,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.4387809620815985,-0.652662600489975,0.4798836784762651,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.3488054123952662,-0.7572813195543409,-0.8299839068642643,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.4202009323826223,0.1494142456701623,1.1784797239912135,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.4037302488565619,1.648949218926071,1.7024267581274244,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.964541660457147,0.8468723727659337,0.5672081841656328,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.2449473662574393,-1.2106291021665925,0.30523466709752783,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.9982982801449006,0.4981433092180476,-0.6553348954855269,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.4189068388453394,-1.419866540295324,1.4404532410593194,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.40243615531927895,-0.23418772423251208,0.13058565571879052,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.47383167530663506,0.1494142456701623,1.527777746748688,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.5591096917454854,-0.8967729449734954,-1.441255446689844,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.4890082652954122,0.8119994664111452,0.13058565571879052,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.453957552070376,0.25403296473452813,-0.9173084125536324,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.40243615531927895,0.3237787774441053,1.6151022524380558,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.2436532727201564,0.916618185475511,-1.004632918243001,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.6127404346694981,1.474584687152128,1.527777746748688,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.1570811627440232,-1.3152478212309584,1.6151022524380558,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.8931461404697909,0.8817452791207224,1.3531287353699508,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.9294909472321105,-1.071137476747438,-0.2187123670386841,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.7006066381829146,-0.44342516236124374,0.8291817012337388,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.29857810918145233,1.4397117807973394,0.04326115002942186,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.5789838149817449,1.6140763125712825,1.1784797239912135,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.8230447140197177,-0.3388064432968779,1.3531287353699508,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.2284766827313791,1.1258556236042427,-0.9173084125536324,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.1034504198200101,0.18428715202495088,0.04326115002942186,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.6828418611195713,-0.16444191152293525,-1.1792819296217383,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.577689721444462,0.18428715202495088,1.0038307126124761,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.29857810918145233,0.4632704028632598,-1.7032289637579499,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.5954544985078052,-1.2106291021665925,-0.2187123670386841,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.7006066381829146,1.6838221252808596,0.4798836784762651,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.3488054123952662,-0.12956900516814662,-0.3933613784174209,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.7707080646329878,1.753567937990437,1.6151022524380558,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.1047445133572933,-1.2106291021665925,-0.6553348954855269,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.2449473662574393,0.04479552660579644,1.4404532410593194,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.6490852414318179,0.6376349346372021,0.04326115002942186,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.8931461404697909,0.3237787774441053,1.0911552183018447,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.8243388075570006,1.0212369045398768,0.5672081841656328,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.1034504198200101,0.9863639981850882,1.0911552183018447,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.5604037852827686,-1.1060103831022265,-1.7032289637579499,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.6642618314205953,0.00992262025100783,1.0911552183018447,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.594160404970522,0.2191600583797395,-0.2187123670386841,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.7542373811069276,1.3002201553781858,-1.0919574239323697,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.9995923736821836,1.648949218926071,-0.0440633556599468,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.6490852414318179,0.7422536537015679,0.4798836784762651,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.5604037852827686,-0.024950286103780785,-0.13138786134931546,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.5591096917454854,-1.6291039784240555,0.9165062069231075,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.8931461404697909,-0.7572813195543409,0.5672081841656328,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.9281968536948275,-0.6177896941351865,0.6545326898550015,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.7879940007946811,-1.0013916640378613,-1.0919574239323697,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.2086025594951197,0.28890587108931676,0.3925591727868965,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.2972840156441692,-1.5942310720692667,-0.13138786134931546,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.5075882949943887,-1.663976884778844,-1.266606435311107,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.6477911478945347,1.2304743426686084,0.13058565571879052,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.29857810918145233,-1.5593581657144782,-1.266606435311107,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.0683997065949735,-0.024950286103780785,0.8291817012337388,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.43748686854431557,0.1494142456701623,0.13058565571879052,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.7892880943319642,-0.024950286103780785,1.265804229680582,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.5954544985078052,0.7073807473467794,-1.615904458068581,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.2436532727201564,-1.2803749148761696,1.4404532410593194,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.525353072057732,1.2304743426686084,1.6151022524380558,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.05322311660619635,-1.2106291021665925,1.1784797239912135,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.2449473662574393,-0.3039335369420893,0.13058565571879052,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.0333489933699374,0.3935245901536826,1.6151022524380558,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.8243388075570006,-1.3152478212309584,0.5672081841656328,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.3686795356315255,-0.47829806871603237,-1.441255446689844,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.8931461404697909,0.04479552660579644,1.0038307126124761,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-0.47383167530663506,-1.1060103831022265,1.1784797239912135,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.278703985945193,-1.1408832894570153,-0.30603687272805274,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.7879940007946811,0.6376349346372021,0.4798836784762651,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,-1.3851502191575857,0.18428715202495088,0.7418571955443701,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.40243615531927895,-1.245502008521381,-1.004632918243001,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,1.2086025594951197,0.8468723727659337,-0.4806858841067896,1
3,3,0,0,0.3979439016358683,4,-0.8464996080145875,0.48434171674530874,-1.203913767898986,-0.49560254232584877,-1.4799390797999412,4,-1.5107797163838443,-0.3444272602515325,1,0,0.8931461404697909,1.4397117807973394,0.30523466709752783,1
